type,subtype,label,sub_type,timestamp,Monitoring_type,findings,content,assessment_type,results,movement_type,destination,enforcement_type,outcome,activity_type,participants,thing_collected,reference,date,time,friendship_type,permission_type,start_date,end_date,report_type,submission_date,jurisdiction_type,authority_level,coordination_type,operational_role
Event,TourActivity,TourActivity,Event_TourActivity_70,1/10/40 12:37,,,,,,,,,,,,,,,,,,,,,,,,,
Event,TourActivity,TourActivity,Event_TourActivity_96,,,,,,,,,,,,,,,,,,,,,,,,,,
Event,TourActivity,TourActivity,Event_TourActivity_137,,,,,,,,,,,,6,,,,,,,,,,,,,,
Event,TourActivity,TourActivity,Event_TourActivity_140,,,,,,,,,,,,,,,,,,,,,,,,,,
Event,TourActivity,TourActivity,Event_TourActivity_188,3/10/40 09:04,,,,,,,,,,exploration,,,,,,,,,,,,,,,
Event,TourActivity,TourActivity,Event_TourActivity_498,8/10/40 05:30,,,,,,,,,,reef tour,,,,,,,,,,,,,,,
Event,TourActivity,TourActivity,Event_TourActivity_807,,,,,,,,,,,,,,,,,,,,,,,,,,
Event,TourActivity,TourActivity,Event_TourActivity_814,13/10/40 08:00,,,,,,,,,,reef tour,,,,,,,,,,,,,,,
Event,TourActivity,TourActivity,Event_TourActivity_816,13/10/40 08:00,,,,,,,,,,,,,,,,,,,,,,,,,
Event,TourActivity,TourActivity,Event_TourActivity_938,14/10/40 06:00,,,,,,,,,,,,,,,,,,,,,,,,,
Event,TourActivity,TourActivity,Event_TourActivity_962,,,,,,,,,,,reef tour,,,,,,,,,,,,,,,
Event,Fishing,Fishing,Event_Fishing_49,,,,,,,,,,,,,"{'type': 'Commodity', 'name': 'fish'}",,,,,,,,,,,,,
Event,Criticize,Criticize,Event_Criticize_52,,,,,,,,,,,,,,new regulations,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_82,1/10/40 12:43,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_108,,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_184,3/10/40 08:53,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_200,3/10/40 09:47,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_236,3/10/40 10:39,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_276,4/10/40 21:00,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_364,5/10/40 10:36,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_422,6/10/40 12:33,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_424,6/10/40 12:35,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_455,8/10/40 05:00,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_477,7/10/40 10:28,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_512,,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_517,8/10/40 05:00,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_542,8/10/40 10:17,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_550,8/10/40 19:00,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_554,,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_557,8/10/40 10:37,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_626,9/10/40 10:39,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_697,11/10/40 10:00,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_719,11/10/40 05:00,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_723,11/10/40 05:00,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_760,11/10/40 10:01,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_818,12/10/40 06:00,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_868,14/10/40 09:00,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Collaborate,Collaborate,Event_Collaborate_972,14/10/40 11:32,,,,,,,,,,,,,,,,,,,,,,,,,
Event,HarborReport,HarborReport,Event_HarborReport_215,,,,,,,,,,,,,,,3/10/40 10:13,,,,,,,,,,,
Event,HarborReport,HarborReport,Event_HarborReport_927,,,,,,,,,,,,,,,13/10/40 02:00,,,,,,,,,,,
Event,TransponderPing,TransponderPing,Event_TransponderPing_251,,,,,,,,,,,,,,,4/10/40 08:36,08:36:00,,,,,,,,,,
Event,TransponderPing,TransponderPing,Event_TransponderPing_271,,,,,,,,,,,,,,,4/10/40 10:00,10:00:00,,,,,,,,,,
Event,TransponderPing,TransponderPing,Event_TransponderPing_308,,,,,,,,,,,,,,,4/10/40 13:31,13:31:00,,,,,,,,,,
Relationship,Friends,Friends,Relationship_Friends_0,,,,,,,,,,,,,,,,,informal,,,,,,,,,
Relationship,Friends,Friends,Relationship_Friends_272,,,,,,,,,,,,,,,,,collaborative,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_2,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_11,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_16,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_45,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_66,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_80,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_83,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_84,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_102,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_121,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_158,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_215,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_290,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_319,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_320,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_321,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_322,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_323,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_430,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_431,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_494,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_535,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_536,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_551,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_589,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_599,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_601,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_617,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_619,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,Colleagues,Colleagues,Relationship_Colleagues_628,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_7,,,,,,,,,,,,,,,,,,restricted,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_68,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_81,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_96,,,,,,,,,,,,,,,,,,restricted,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_98,,,,,,,,,,,,,,,,,,restricted,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_100,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_101,,,,,,,,,,,,,,,,,,special access,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_118,,,,,,,,,,,,,,,,,,restricted,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_122,,,,,,,,,,,,,,,,,,restricted,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_125,,,,,,,,,,,,,,,,,,special access,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_127,,,,,,,,,,,,,,,,,,regular access,3/10/40 10:23,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_128,,,,,,,,,,,,,,,,,,regular access,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_129,,,,,,,,,,,,,,,,,,restricted,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_148,,,,,,,,,,,,,,,,,,restricted,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_156,,,,,,,,,,,,,,,,,,special access,4/10/40 21:00,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_161,,,,,,,,,,,,,,,,,,restricted,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_163,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_181,,,,,,,,,,,,,,,,,,special access,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_190,,,,,,,,,,,,,,,,,,special access,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_192,,,,,,,,,,,,,,,,,,regular access,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_196,,,,,,,,,,,,,,,,,,special access,6/10/40 00:00,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_214,,,,,,,,,,,,,,,,,,restricted,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_232,,,,,,,,,,,,,,,,,,special access,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_233,,,,,,,,,,,,,,,,,,special access,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_238,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_243,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_244,,,,,,,,,,,,,,,,,,restricted,7/10/40 00:00,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_259,,,,,,,,,,,,,,,,,,special access,7/10/40 00:00,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_262,,,,,,,,,,,,,,,,,,special access,7/10/40 06:00,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_266,,,,,,,,,,,,,,,,,,special access,6/10/40 13:07,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_281,,,,,,,,,,,,,,,,,,special access,8/10/40 05:00,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_303,,,,,,,,,,,,,,,,,,special access,7/10/40 05:30,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_304,,,,,,,,,,,,,,,,,,,7/10/40 05:30,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_306,,,,,,,,,,,,,,,,,,special access,7/10/40 06:00,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_313,,,,,,,,,,,,,,,,,,restricted,9/10/40 22:00,15/10/40 23:59,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_328,,,,,,,,,,,,,,,,,,special access,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_332,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_338,,,,,,,,,,,,,,,,,,special access,9/10/40 00:00,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_349,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_370,,,,,,,,,,,,,,,,,,restricted,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_382,,,,,,,,,,,,,,,,,,special access,9/10/40 11:22,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_392,,,,,,,,,,,,,,,,,,regular access,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_393,,,,,,,,,,,,,,,,,,regular access,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_397,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_405,,,,,,,,,,,,,,,,,,,11/10/40 06:00,14/10/40 06:00,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_415,,,,,,,,,,,,,,,,,,,,11/10/40 06:00,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_421,,,,,,,,,,,,,,,,,,restricted,11/10/40 06:00,14/10/40 06:00,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_425,,,,,,,,,,,,,,,,,,restricted,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_441,,,,,,,,,,,,,,,,,,restricted,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_444,,,,,,,,,,,,,,,,,,restricted,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_455,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_477,,,,,,,,,,,,,,,,,,restricted,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_479,,,,,,,,,,,,,,,,,,restricted,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_489,,,,,,,,,,,,,,,,,,restricted,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_497,,,,,,,,,,,,,,,,,,restricted,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_502,,,,,,,,,,,,,,,,,,restricted,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_511,,,,,,,,,,,,,,,,,,special access,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_512,,,,,,,,,,,,,,,,,,special access,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_553,,,,,,,,,,,,,,,,,,special access,13/10/40 06:00,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_560,,,,,,,,,,,,,,,,,,special access,13/10/40 22:00,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_562,,,,,,,,,,,,,,,,,,special access,13/10/40 22:00,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_564,,,,,,,,,,,,,,,,,,restricted,13/10/40 04:00,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_569,,,,,,,,,,,,,,,,,,special access,,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_585,,,,,,,,,,,,,,,,,,restricted,13/10/40 13:20,15/10/40 13:20,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_588,,,,,,,,,,,,,,,,,,restricted,13/10/40 13:23,15/10/40 13:23,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_591,,,,,,,,,,,,,,,,,,special access,15/10/40 05:30,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_594,,,,,,,,,,,,,,,,,,restricted,14/10/40 08:34,,,,,,,
Relationship,AccessPermission,AccessPermission,Relationship_AccessPermission_615,,,,,,,,,,,,,,,,,,restricted,,,,,,,,
Relationship,Reports,Reports,Relationship_Reports_18,,,,,,,,,,,,,,,,,,,,,environmental report,1/10/40 10:48,,,,
Relationship,Reports,Reports,Relationship_Reports_38,,,,,,,,,,,,,,,,,,,,,environmental report,1/10/40 12:43,,,,
Relationship,Reports,Reports,Relationship_Reports_41,,,,,,,,,,,,,,,,,,,,,environmental report,2/10/40 08:13,,,,
